"Id","HomeTeam","HomeScore","AwayTeam","AwayScore","LineProvider","OverUnder","Spread","FormattedSpread","OpeningSpread","OpeningOverUnder","HomeMoneyline","AwayMoneyline"
"401531345","Tulsa","28","North Texas","35","Bovada","69.5","2.0","North Texas -2.0","2.5","68.0","100","-120"
"401531345","Tulsa","28","North Texas","35","DraftKings","66.5","3","North Texas -3","3","66.5","110","-130"
"401531345","Tulsa","28","North Texas","35","ESPN Bet","69.5","1.5","North Texas -1.5","","","",""
"401531375","Florida Atlantic","8","Tulane","24","DraftKings","48.5","9","Tulane -9","9","48.5","275","-345"
"401531375","Florida Atlantic","8","Tulane","24","Bovada","47.0","9.0","Tulane -9.0","9.5","48.0","270","-340"
"401531375","Florida Atlantic","8","Tulane","24","ESPN Bet","46.5","9.5","Tulane -9.5","","","",""
"401531385","UAB","34","Temple","24","Bovada","61.0","-8.5","UAB -8.5","-7.5","64.5","-290","240"
"401531385","UAB","34","Temple","24","DraftKings","65","-7","UAB -7","-7","65","-310","250"
"401531385","UAB","34","Temple","24","ESPN Bet","61.5","-8","UAB -8","","","",""
"401531918","James Madison","23","Appalachian State","26","DraftKings","56","-11.5","James Madison -11.5","-11.5","56","-395","310"
"401531918","James Madison","23","Appalachian State","26","Bovada","56.5","-10.0","James Madison -10.0","-12.0","55.5","-400","300"
"401532622","Fresno State","17","New Mexico","25","Bovada","58.5","-22.0","Fresno State -22.0","-24.0","57.0","-2500","1000"
"401532622","Fresno State","17","New Mexico","25","DraftKings","56.5","-24","Fresno State -24","-24","56.5","-1800","1000"
"401532622","Fresno State","17","New Mexico","25","ESPN Bet","58.5","-22.5","Fresno State -22.5","","","",""
"401531417","Navy","10","East Carolina","0","Bovada","30.5","-2.0","Navy -2.0","-3.0","32.5","-145","125"
"401531417","Navy","10","East Carolina","0","DraftKings","33.5","-3","Navy -3","-3","33.5","-135","114"
"401531417","Navy","10","East Carolina","0","ESPN Bet","30.5","-2.5","Navy -2.5","","","",""
"401531380","UAB","56","South Florida","35","William Hill (New Jersey)","68.5","3","South Florida -3","","","",""
"401531380","UAB","56","South Florida","35","Bovada","67.5","3.0","South Florida -3.0","4.0","67.0","145","-170"
"401531380","UAB","56","South Florida","35","DraftKings","68.5","3.5","South Florida -3.5","2.5","","130","-166"
"401540006","Duquesne","44","Central Connecticut","20","William Hill (New Jersey)","54.5","-9","Duquesne -9","","","",""
"401520202","Michigan","35","UNLV","7","Bovada","57.5","-37.5","Michigan -37.5","-36.0","58.5","",""
"401520202","Michigan","35","UNLV","7","DraftKings","57.5","-38","Michigan -38","-37","57","",""
"401520202","Michigan","35","UNLV","7","William Hill (New Jersey)","57.5","-38","Michigan -38","","","",""
"401520182","Florida State","45","LSU","24","Bovada","57.0","1.5","LSU -1.5","2.0","56.5","125","-145"
"401520182","Florida State","45","LSU","24","DraftKings","56.5","2.5","LSU -2.5","2.5","55.5","110","-135"
"401520182","Florida State","45","LSU","24","teamrankings","56","2.5","LSU -2.5","","","",""
"401520182","Florida State","45","LSU","24","consensus","55.5","2.5","LSU -2.5","","","",""
"401520182","Florida State","45","LSU","24","William Hill (New Jersey)","56.5","2","LSU -2","","","",""
"401525543","Louisville","34","Virginia Tech","3","Bovada","48.5","-10.0","Louisville -10.0","-10.5","48.5","-390","295"
"401525543","Louisville","34","Virginia Tech","3","DraftKings","48.5","-9.5","Louisville -9.5","-10","","-340","270"
"401539482","UNLV","20","Boise State","44","ESPN Bet","62.5","2.5","Boise State -2.5","","","",""
"401539482","UNLV","20","Boise State","44","Bovada","62.0","2.5","Boise State -2.5","2.5","59.0","130","-150"
"401539482","UNLV","20","Boise State","44","DraftKings","58","2.5","Boise State -2.5","2.5","58","114","-135"
"401540066","Yale","24","Holy Cross","49","William Hill (New Jersey)","50","2.5","Holy Cross -2.5","","","",""
"401540072","Lafayette","24","Columbia","3","William Hill (New Jersey)","40.5","5.5","Columbia -5.5","","","",""
"401540044","Sacred Heart","10","Wagner","17","William Hill (New Jersey)","39.5","-11.5","Sacred Heart -11.5","","","",""
"401540313","Monmouth","31","Campbell","45","Caesars Sportsbook (Colorado)","61.5","-3","Monmouth -3","","","",""
"401540398","Marist","21","Davidson","49","William Hill (New Jersey)","51","8","Davidson -8","","","",""
"401540029","St Francis (PA)","34","Sacred Heart","37","Caesars Sportsbook (Colorado)","41.5","-9.5","St Francis (PA) -9.5","","","",""
"401540307","Yale","21","Cornell","23","Caesars Sportsbook (Colorado)","46","-14.5","Yale -14.5","","","",""
"401540567","Stetson","18","Butler","28","Caesars Sportsbook (Colorado)","57.5","9","Butler -9","","","",""
"401540324","Delaware","29","New Hampshire","25","William Hill (New Jersey)","47.5","2.5","New Hampshire -2.5","","","",""
"401540185","Central Arkansas","52","Abilene Christian","17","William Hill (New Jersey)","55.5","-7","Central Arkansas -7","","","",""
"401540203","North Alabama","21","UT Martin","37","William Hill (New Jersey)","61.5","12","UT Martin -12","","","",""
"401540291","Harvard","34","Brown","31","Caesars Sportsbook (Colorado)","54.5","-14.5","Harvard -14.5","","","",""
"401540291","Harvard","34","Brown","31","Bovada","54.5","-16.5","Harvard -16.5","-18.5","56.5","",""
"401520276","Sam Houston State","28","Jacksonville State","35","William Hill (New Jersey)","36","7","Jacksonville State -7","","","",""
"401520276","Sam Houston State","28","Jacksonville State","35","Bovada","36.0","6.5","Jacksonville State -6.5","6.0","36.5","210","-250"
"401520276","Sam Houston State","28","Jacksonville State","35","DraftKings","36.5","6.5","Jacksonville State -6.5","6.5","36.5","210","-258"
"401520148","Minnesota","13","Nebraska","10","Bovada","43.0","-7.5","Minnesota -7.5","-6.5","47.0","-300","250"
"401520148","Minnesota","13","Nebraska","10","DraftKings","43","-7.5","Minnesota -7.5","-6.5","46.5","-305","245"
"401520148","Minnesota","13","Nebraska","10","teamrankings","46","-7","Minnesota -7","","","",""
"401520148","Minnesota","13","Nebraska","10","consensus","46","-7","Minnesota -7","","","",""
"401520148","Minnesota","13","Nebraska","10","William Hill (New Jersey)","43","-7.5","Minnesota -7.5","","","",""
"401523992","Oregon","81","Portland State","7","Bovada","65.0","-48.5","Oregon -48.5","-48.0","64.5","",""
"401523992","Oregon","81","Portland State","7","William Hill (New Jersey)","64.5","-48","Oregon -48","","","",""
"401523994","TCU","42","Colorado","45","Bovada","63.5","-21.0","TCU -21.0","-21.0","59.0","-900","575"
"401523994","TCU","42","Colorado","45","DraftKings","63.5","-20.5","TCU -20.5","-20","59","-1350","850"
"401523994","TCU","42","Colorado","45","consensus","59","-20","TCU -20","","","",""
"401523994","TCU","42","Colorado","45","Caesars Sportsbook (Colorado)","63","-21","TCU -21","","","",""
"401523994","TCU","42","Colorado","45","teamrankings","59.5","-20.5","TCU -20.5","","","",""
"401520180","Wisconsin","38","Buffalo","17","Bovada","52.5","-28.5","Wisconsin -28.5","-24.5","54.5","-7500","1400"
"401520180","Wisconsin","38","Buffalo","17","DraftKings","54","-28","Wisconsin -28","-24.5","54.5","-8000","1800"
"401520180","Wisconsin","38","Buffalo","17","teamrankings","55","-25.5","Wisconsin -25.5","","","",""
"401520180","Wisconsin","38","Buffalo","17","consensus","55","-24","Wisconsin -24","","","",""
"401520180","Wisconsin","38","Buffalo","17","William Hill (New Jersey)","52.5","-29","Wisconsin -29","","","",""
"401525822","Oklahoma","73","Arkansas State","0","Bovada","58.0","-36.5","Oklahoma -36.5","-35.5","61.0","-20000","3000"
"401525822","Oklahoma","73","Arkansas State","0","DraftKings","58","-36","Oklahoma -36","-33.5","61","",""
"401525822","Oklahoma","73","Arkansas State","0","teamrankings","61","-33","Oklahoma -33","","","",""
"401525822","Oklahoma","73","Arkansas State","0","William Hill (New Jersey)","57.5","-36","Oklahoma -36","","","",""
"401520167","North Carolina","31","South Carolina","17","Bovada","63.5","-2","North Carolina -2","-3","62.5","105","-125"
"401520167","North Carolina","31","South Carolina","17","DraftKings","64.5","-2.5","North Carolina -2.5","-2.5","62.5","-142","120"
"401520167","North Carolina","31","South Carolina","17","teamrankings","62.5","2.5","South Carolina -2.5","","","",""
"401520167","North Carolina","31","South Carolina","17","consensus","62.5","2.5","South Carolina -2.5","","","",""
"401520167","North Carolina","31","South Carolina","17","William Hill (New Jersey)","63.5","2.5","South Carolina -2.5","","","",""
"401520168","Ole Miss","73","Mercer","7","Bovada","58.5","-34.0","Ole Miss -34.0","-31.5","55.0","",""
"401520168","Ole Miss","73","Mercer","7","William Hill (New Jersey)","59.5","-35","Ole Miss -35","","","",""
"401520173","Texas A&M","52","New Mexico","10","Bovada","49.0","-38.0","Texas A&M -38.0","-38.5","49.0","",""
"401520173","Texas A&M","52","New Mexico","10","DraftKings","49","-38","Texas A&M -38","-38.5","49","",""
"401520173","Texas A&M","52","New Mexico","10","teamrankings","48.5","-38","Texas A&M -38","","","",""
"401520173","Texas A&M","52","New Mexico","10","William Hill (New Jersey)","48.5","-37.5","Texas A&M -37.5","","","",""
"401531347","Tulane","37","South Alabama","17","DraftKings","52","-6.5","Tulane -6.5","-7","55","-230","200"
"401531347","Tulane","37","South Alabama","17","Bovada","51.0","-6.0","Tulane -6.0","-7.0","55.0","-250","210"
"401531347","Tulane","37","South Alabama","17","teamrankings","55.5","-7","Tulane -7","","","",""
"401531347","Tulane","37","South Alabama","17","Caesars Sportsbook (Colorado)","51","-6","Tulane -6","","","",""
"401520157","Iowa","24","Utah State","14","DraftKings","43.5","-23.5","Iowa -23.5","-23.5","43.5","-2100","1100"
"401520157","Iowa","24","Utah State","14","Bovada","43.5","-24.0","Iowa -24.0","-26.0","43.5","-2800","1100"
"401520157","Iowa","24","Utah State","14","teamrankings","43","-23","Iowa -23","","","",""
"401520157","Iowa","24","Utah State","14","William Hill (New Jersey)","43.5","-24","Iowa -24","","","",""
"401520159","Kentucky","44","Ball State","14","Bovada","48.5","-25.5","Kentucky -25.5","-26.0","49.0","-5000","1200"
"401520159","Kentucky","44","Ball State","14","DraftKings","49","-26.5","Kentucky -26.5","-26.5","48","-4000","1700"
"401520159","Kentucky","44","Ball State","14","teamrankings","48.5","-26.5","Kentucky -26.5","","","",""
"401520159","Kentucky","44","Ball State","14","William Hill (New Jersey)","49","-25","Kentucky -25","","","",""
"401520160","Liberty","34","Bowling Green","24","DraftKings","49.5","-9.5","Liberty -9.5","-12.5","51.5","-305","275"
"401520160","Liberty","34","Bowling Green","24","Bovada","48.0","-7.0","Liberty -7.0","-12.5","50.0","-500","360"
"401520160","Liberty","34","Bowling Green","24","teamrankings","51.5","-12","Liberty -12","","","",""
"401520160","Liberty","34","Bowling Green","24","William Hill (New Jersey)","48.5","-8.5","Liberty -8.5","","","",""
"401520170","Purdue","35","Fresno State","39","DraftKings","47","-4","Purdue -4","-5.5","51.5","-180","154"
"401520170","Purdue","35","Fresno State","39","Bovada","46.5","-4.0","Purdue -4.0","-5.5","51.5","-180","155"
"401520170","Purdue","35","Fresno State","39","teamrankings","50.5","-4","Purdue -4","","","",""
"401520170","Purdue","35","Fresno State","39","consensus","51.5","-5.5","Purdue -5.5","","","",""
"401520170","Purdue","35","Fresno State","39","William Hill (New Jersey)","47","-4","Purdue -4","","","",""
"401520172","SMU","38","Louisiana Tech","14","Bovada","66.5","-21.0","SMU -21.0","-17.0","65.5","-1000","625"
"401520172","SMU","38","Louisiana Tech","14","DraftKings","66.5","-20","SMU -20","-16.5","65.5","-1450","800"
"401520172","SMU","38","Louisiana Tech","14","teamrankings","65.5","-18.5","SMU -18.5","","","",""
"401520172","SMU","38","Louisiana Tech","14","Caesars Sportsbook (Colorado)","66","-21","SMU -21","","","",""
"401525464","Boston College","24","Northern Illinois","27","DraftKings","50.5","-8.5","Boston College -8.5","-10","52","-305","260"
"401525464","Boston College","24","Northern Illinois","27","Bovada","50.0","-8.0","Boston College -8.0","-9.5","52.0","-360","280"
"401525464","Boston College","24","Northern Illinois","27","teamrankings","52","-9.5","Boston College -9.5","","","",""
"401525464","Boston College","24","Northern Illinois","27","consensus","52","-10","Boston College -10","","","",""
"401525464","Boston College","24","Northern Illinois","27","William Hill (New Jersey)","50","-8","Boston College -8","","","",""
"401532395","Ohio","27","Long Island University","10","Bovada","57.5","-35.5","Ohio -35.5","-38.0","57.5","",""
"401532395","Ohio","27","Long Island University","10","William Hill (New Jersey)","58","-34.5","Ohio -34.5","","","",""
"401532570","Air Force","42","Robert Morris","7","Bovada","51.5","-46.0","Air Force -46.0","-46.0","51.0","",""
"401532570","Air Force","42","Robert Morris","7","William Hill (New Jersey)","51","-47","Air Force -47","","","",""
"401525820","Iowa State","30","Northern Iowa","9","Bovada","41.5","-7.5","Iowa State -7.5","-8.5","42.5","-370","285"
"401525820","Iowa State","30","Northern Iowa","9","William Hill (New Jersey)","40.5","-7","Iowa State -7","","","",""
"401531387","Temple","24","Akron","21","Bovada","55.0","-9.5","Temple -9.5","-9.5","55.0","-420","315"
"401531387","Temple","24","Akron","21","DraftKings","56.5","-10","Temple -10","-10.5","54","-340","300"
"401531387","Temple","24","Akron","21","teamrankings","54.5","-10.5","Temple -10.5","","","",""
"401531387","Temple","24","Akron","21","William Hill (New Jersey)","55","-9.5","Temple -9.5","","","",""
"401520151","Auburn","59","UMass","14","DraftKings","52","-35","Auburn -35","-39.5","53.5","",""
"401520151","Auburn","59","UMass","14","Bovada","51.0","-35.0","Auburn -35.0","-37.0","51.5","",""
"401520151","Auburn","59","UMass","14","teamrankings","53","-39","Auburn -39","","","",""
"401520151","Auburn","59","UMass","14","consensus","53.5","-39","Auburn -39","","","",""
"401520151","Auburn","59","UMass","14","Caesars Sportsbook (Colorado)","52","-35","Auburn -35","","","",""
"401520161","Maryland","38","Towson","6","Bovada","56.5","-38.5","Maryland -38.5","-38.5","49.0","",""
"401520161","Maryland","38","Towson","6","William Hill (New Jersey)","55.5","-38.5","Maryland -38.5","","","",""
"401520181","Western Kentucky","41","South Florida","24","DraftKings","70","-11.5","Western Kentucky -11.5","-13.5","71","-535","350"
"401520181","Western Kentucky","41","South Florida","24","Bovada","71.5","-13.0","Western Kentucky -13.0","-11.5","70.0","-480","350"
"401520181","Western Kentucky","41","South Florida","24","teamrankings","70.5","-13.5","Western Kentucky -13.5","","","",""
"401520181","Western Kentucky","41","South Florida","24","Caesars Sportsbook (Colorado)","71.5","-13.5","Western Kentucky -13.5","","","",""
"401525465","Pittsburgh","45","Wofford","7","Bovada","48.5","-37.5","Pittsburgh -37.5","-38.5","52.0","",""
"401525465","Pittsburgh","45","Wofford","7","William Hill (New Jersey)","49.5","-37.5","Pittsburgh -37.5","","","",""
"401523991","North Texas","21","California","58","Bovada","53.5","4.5","California -4.5","9.0","56.0","240","-290"
"401523991","North Texas","21","California","58","DraftKings","54","6.5","California -6.5","7.5","58","170","-245"
"401523991","North Texas","21","California","58","teamrankings","57.5","7.5","California -7.5","","","",""
"401523991","North Texas","21","California","58","consensus","57.5","9","California -9","","","",""
"401523991","North Texas","21","California","58","William Hill (New Jersey)","53.5","5","California -5","","","",""
"401520175","Louisiana Monroe","17","Army","13","Bovada","47.5","8.5","Army -8.5","10.0","47.5","240","-290"
"401520175","Louisiana Monroe","17","Army","13","DraftKings","47","9","Army -9","7.5","48.5","270","-355"
"401520175","Louisiana Monroe","17","Army","13","teamrankings","48.5","7.5","Army -7.5","","","",""
"401520175","Louisiana Monroe","17","Army","13","William Hill (New Jersey)","47","8.5","Army -8.5","","","",""
"401523990","Colorado State","24","Washington State","50","Bovada","53.5","8.5","Washington State -8.5","14.5","54.5","360","-500"
"401523990","Colorado State","24","Washington State","50","DraftKings","55.5","11","Washington State -11","14","57.5","295","-440"
"401523990","Colorado State","24","Washington State","50","teamrankings","58","12.5","Washington State -12.5","","","",""
"401523990","Colorado State","24","Washington State","50","Caesars Sportsbook (Colorado)","54","9.5","Washington State -9.5","","","",""
"401525817","Baylor","31","Texas State","42","Bovada","59.0","-27.0","Baylor -27.0","-26.5","58.5","-5000","1300"
"401525817","Baylor","31","Texas State","42","DraftKings","60.5","-27.5","Baylor -27.5","-26","57","-4500","1700"
"401525817","Baylor","31","Texas State","42","teamrankings","58","-25.5","Baylor -25.5","","","",""
"401525817","Baylor","31","Texas State","42","William Hill (New Jersey)","58.5","-26.5","Baylor -26.5","","","",""
"401525819","Houston","17","UT San Antonio","14","DraftKings","60","1.5","UT San Antonio -1.5","","61","110","-125"
"401525819","Houston","17","UT San Antonio","14","Bovada","59.0","2.5","UT San Antonio -2.5","1.5","59.5","100","-120"
"401525819","Houston","17","UT San Antonio","14","teamrankings","61","1","UT San Antonio -1","","","",""
"401525819","Houston","17","UT San Antonio","14","consensus","61","0","UT San Antonio -0","","","",""
"401525819","Houston","17","UT San Antonio","14","Caesars Sportsbook (Colorado)","59.5","2.5","UT San Antonio -2.5","","","",""
"401520155","Illinois","30","Toledo","28","DraftKings","45.5","-9.5","Illinois -9.5","-10","49.5","-290","280"
"401520155","Illinois","30","Toledo","28","Bovada","45.0","-7.5","Illinois -7.5","-9.5","46.0","-370","285"
"401520155","Illinois","30","Toledo","28","teamrankings","49.5","-9","Illinois -9","","","",""
"401520155","Illinois","30","Toledo","28","consensus","49.5","-10","Illinois -10","","","",""
"401520155","Illinois","30","Toledo","28","William Hill (New Jersey)","45.5","-7","Illinois -7","","","",""
